datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,load_area,estimated_load_hourly
1/26/2017 4:00:00 AM,1/25/2017 11:00:00 PM,1/26/2017 5:00:00 AM,1/26/2017 12:00:00 AM,DEOK,2752
1/26/2017 4:00:00 AM,1/25/2017 11:00:00 PM,1/26/2017 5:00:00 AM,1/26/2017 12:00:00 AM,EKPC,1254
1/26/2017 4:00:00 AM,1/25/2017 11:00:00 PM,1/26/2017 5:00:00 AM,1/26/2017 12:00:00 AM,PJME,27182
1/26/2017 4:00:00 AM,1/25/2017 11:00:00 PM,1/26/2017 5:00:00 AM,1/26/2017 12:00:00 AM,PJMW,4965
1/26/2017 5:00:00 AM,1/26/2017 12:00:00 AM,1/26/2017 6:00:00 AM,1/26/2017 1:00:00 AM,AEP,12866
1/26/2017 5:00:00 AM,1/26/2017 12:00:00 AM,1/26/2017 6:00:00 AM,1/26/2017 1:00:00 AM,DUQ,1290
1/26/2017 5:00:00 AM,1/26/2017 12:00:00 AM,1/26/2017 6:00:00 AM,1/26/2017 1:00:00 AM,DOM,8722
1/26/2017 5:00:00 AM,1/26/2017 12:00:00 AM,1/26/2017 6:00:00 AM,1/26/2017 1:00:00 AM,COMED,10307
1/26/2017 5:00:00 AM,1/26/2017 12:00:00 AM,1/26/2017 6:00:00 AM,1/26/2017 1:00:00 AM,DAYTON,1837
1/26/2017 5:00:00 AM,1/26/2017 12:00:00 AM,1/26/2017 6:00:00 AM,1/26/2017 1:00:00 AM,FE,6943
1/26/2017 5:00:00 AM,1/26/2017 12:00:00 AM,1/26/2017 6:00:00 AM,1/26/2017 1:00:00 AM,DEOK,2644
1/26/2017 5:00:00 AM,1/26/2017 12:00:00 AM,1/26/2017 6:00:00 AM,1/26/2017 1:00:00 AM,EKPC,1234
1/26/2017 5:00:00 AM,1/26/2017 12:00:00 AM,1/26/2017 6:00:00 AM,1/26/2017 1:00:00 AM,PJME,25594
1/26/2017 5:00:00 AM,1/26/2017 12:00:00 AM,1/26/2017 6:00:00 AM,1/26/2017 1:00:00 AM,PJMW,4816
1/26/2017 6:00:00 AM,1/26/2017 1:00:00 AM,1/26/2017 7:00:00 AM,1/26/2017 2:00:00 AM,AEP,12669
1/26/2017 6:00:00 AM,1/26/2017 1:00:00 AM,1/26/2017 7:00:00 AM,1/26/2017 2:00:00 AM,DUQ,1268
1/26/2017 6:00:00 AM,1/26/2017 1:00:00 AM,1/26/2017 7:00:00 AM,1/26/2017 2:00:00 AM,DOM,8564
1/26/2017 6:00:00 AM,1/26/2017 1:00:00 AM,1/26/2017 7:00:00 AM,1/26/2017 2:00:00 AM,COMED,9869
1/26/2017 6:00:00 AM,1/26/2017 1:00:00 AM,1/26/2017 7:00:00 AM,1/26/2017 2:00:00 AM,DAYTON,1803
1/26/2017 6:00:00 AM,1/26/2017 1:00:00 AM,1/26/2017 7:00:00 AM,1/26/2017 2:00:00 AM,FE,6811
1/26/2017 6:00:00 AM,1/26/2017 1:00:00 AM,1/26/2017 7:00:00 AM,1/26/2017 2:00:00 AM,DEOK,2580
1/26/2017 6:00:00 AM,1/26/2017 1:00:00 AM,1/26/2017 7:00:00 AM,1/26/2017 2:00:00 AM,EKPC,1205
1/26/2017 6:00:00 AM,1/26/2017 1:00:00 AM,1/26/2017 7:00:00 AM,1/26/2017 2:00:00 AM,PJME,24793
1/26/2017 6:00:00 AM,1/26/2017 1:00:00 AM,1/26/2017 7:00:00 AM,1/26/2017 2:00:00 AM,PJMW,4724
1/26/2017 7:00:00 AM,1/26/2017 2:00:00 AM,1/26/2017 8:00:00 AM,1/26/2017 3:00:00 AM,AEP,12643
1/26/2017 7:00:00 AM,1/26/2017 2:00:00 AM,1/26/2017 8:00:00 AM,1/26/2017 3:00:00 AM,DUQ,1250
1/26/2017 7:00:00 AM,1/26/2017 2:00:00 AM,1/26/2017 8:00:00 AM,1/26/2017 3:00:00 AM,DOM,8432
1/26/2017 7:00:00 AM,1/26/2017 2:00:00 AM,1/26/2017 8:00:00 AM,1/26/2017 3:00:00 AM,COMED,9608
1/26/2017 7:00:00 AM,1/26/2017 2:00:00 AM,1/26/2017 8:00:00 AM,1/26/2017 3:00:00 AM,DAYTON,1780
1/26/2017 7:00:00 AM,1/26/2017 2:00:00 AM,1/26/2017 8:00:00 AM,1/26/2017 3:00:00 AM,FE,6730
1/26/2017 7:00:00 AM,1/26/2017 2:00:00 AM,1/26/2017 8:00:00 AM,1/26/2017 3:00:00 AM,DEOK,2559
1/26/2017 7:00:00 AM,1/26/2017 2:00:00 AM,1/26/2017 8:00:00 AM,1/26/2017 3:00:00 AM,EKPC,1249
1/26/2017 7:00:00 AM,1/26/2017 2:00:00 AM,1/26/2017 8:00:00 AM,1/26/2017 3:00:00 AM,PJME,24464
1/26/2017 7:00:00 AM,1/26/2017 2:00:00 AM,1/26/2017 8:00:00 AM,1/26/2017 3:00:00 AM,PJMW,4693
1/26/2017 8:00:00 AM,1/26/2017 3:00:00 AM,1/26/2017 9:00:00 AM,1/26/2017 4:00:00 AM,AEP,12680
1/26/2017 8:00:00 AM,1/26/2017 3:00:00 AM,1/26/2017 9:00:00 AM,1/26/2017 4:00:00 AM,DUQ,1251
1/26/2017 8:00:00 AM,1/26/2017 3:00:00 AM,1/26/2017 9:00:00 AM,1/26/2017 4:00:00 AM,DOM,8461
1/26/2017 8:00:00 AM,1/26/2017 3:00:00 AM,1/26/2017 9:00:00 AM,1/26/2017 4:00:00 AM,COMED,9505
1/26/2017 8:00:00 AM,1/26/2017 3:00:00 AM,1/26/2017 9:00:00 AM,1/26/2017 4:00:00 AM,DAYTON,1789
1/26/2017 8:00:00 AM,1/26/2017 3:00:00 AM,1/26/2017 9:00:00 AM,1/26/2017 4:00:00 AM,FE,6747
1/26/2017 8:00:00 AM,1/26/2017 3:00:00 AM,1/26/2017 9:00:00 AM,1/26/2017 4:00:00 AM,DEOK,2587
1/26/2017 8:00:00 AM,1/26/2017 3:00:00 AM,1/26/2017 9:00:00 AM,1/26/2017 4:00:00 AM,EKPC,1295
1/26/2017 8:00:00 AM,1/26/2017 3:00:00 AM,1/26/2017 9:00:00 AM,1/26/2017 4:00:00 AM,PJME,24499
1/26/2017 8:00:00 AM,1/26/2017 3:00:00 AM,1/26/2017 9:00:00 AM,1/26/2017 4:00:00 AM,PJMW,4731
1/26/2017 9:00:00 AM,1/26/2017 4:00:00 AM,1/26/2017 10:00:00 AM,1/26/2017 5:00:00 AM,AEP,13028
1/26/2017 9:00:00 AM,1/26/2017 4:00:00 AM,1/26/2017 10:00:00 AM,1/26/2017 5:00:00 AM,DUQ,1287
1/26/2017 9:00:00 AM,1/26/2017 4:00:00 AM,1/26/2017 10:00:00 AM,1/26/2017 5:00:00 AM,DOM,8663
1/26/2017 9:00:00 AM,1/26/2017 4:00:00 AM,1/26/2017 10:00:00 AM,1/26/2017 5:00:00 AM,COMED,9457
1/26/2017 9:00:00 AM,1/26/2017 4:00:00 AM,1/26/2017 10:00:00 AM,1/26/2017 5:00:00 AM,DAYTON,1831
1/26/2017 9:00:00 AM,1/26/2017 4:00:00 AM,1/26/2017 10:00:00 AM,1/26/2017 5:00:00 AM,FE,6906
1/26/2017 9:00:00 AM,1/26/2017 4:00:00 AM,1/26/2017 10:00:00 AM,1/26/2017 5:00:00 AM,DEOK,2671
1/26/2017 9:00:00 AM,1/26/2017 4:00:00 AM,1/26/2017 10:00:00 AM,1/26/2017 5:00:00 AM,EKPC,1382
1/26/2017 9:00:00 AM,1/26/2017 4:00:00 AM,1/26/2017 10:00:00 AM,1/26/2017 5:00:00 AM,PJME,25182
1/26/2017 9:00:00 AM,1/26/2017 4:00:00 AM,1/26/2017 10:00:00 AM,1/26/2017 5:00:00 AM,PJMW,4877
1/26/2017 10:00:00 AM,1/26/2017 5:00:00 AM,1/26/2017 11:00:00 AM,1/26/2017 6:00:00 AM,AEP,13871
1/26/2017 10:00:00 AM,1/26/2017 5:00:00 AM,1/26/2017 11:00:00 AM,1/26/2017 6:00:00 AM,DUQ,1377
1/26/2017 10:00:00 AM,1/26/2017 5:00:00 AM,1/26/2017 11:00:00 AM,1/26/2017 6:00:00 AM,DOM,9372
1/26/2017 10:00:00 AM,1/26/2017 5:00:00 AM,1/26/2017 11:00:00 AM,1/26/2017 6:00:00 AM,COMED,9775
1/26/2017 10:00:00 AM,1/26/2017 5:00:00 AM,1/26/2017 11:00:00 AM,1/26/2017 6:00:00 AM,DAYTON,1962
1/26/2017 10:00:00 AM,1/26/2017 5:00:00 AM,1/26/2017 11:00:00 AM,1/26/2017 6:00:00 AM,FE,7241
1/26/2017 10:00:00 AM,1/26/2017 5:00:00 AM,1/26/2017 11:00:00 AM,1/26/2017 6:00:00 AM,DEOK,2872
1/26/2017 10:00:00 AM,1/26/2017 5:00:00 AM,1/26/2017 11:00:00 AM,1/26/2017 6:00:00 AM,EKPC,1529
1/26/2017 10:00:00 AM,1/26/2017 5:00:00 AM,1/26/2017 11:00:00 AM,1/26/2017 6:00:00 AM,PJME,27197
1/26/2017 10:00:00 AM,1/26/2017 5:00:00 AM,1/26/2017 11:00:00 AM,1/26/2017 6:00:00 AM,PJMW,5190
1/26/2017 11:00:00 AM,1/26/2017 6:00:00 AM,1/26/2017 12:00:00 PM,1/26/2017 7:00:00 AM,AEP,15357
1/26/2017 11:00:00 AM,1/26/2017 6:00:00 AM,1/26/2017 12:00:00 PM,1/26/2017 7:00:00 AM,DUQ,1533
1/26/2017 11:00:00 AM,1/26/2017 6:00:00 AM,1/26/2017 12:00:00 PM,1/26/2017 7:00:00 AM,DOM,10586
1/26/2017 11:00:00 AM,1/26/2017 6:00:00 AM,1/26/2017 12:00:00 PM,1/26/2017 7:00:00 AM,COMED,10536
1/26/2017 11:00:00 AM,1/26/2017 6:00:00 AM,1/26/2017 12:00:00 PM,1/26/2017 7:00:00 AM,DAYTON,2167
1/26/2017 11:00:00 AM,1/26/2017 6:00:00 AM,1/26/2017 12:00:00 PM,1/26/2017 7:00:00 AM,FE,7978
1/26/2017 11:00:00 AM,1/26/2017 6:00:00 AM,1/26/2017 12:00:00 PM,1/26/2017 7:00:00 AM,DEOK,3165
1/26/2017 11:00:00 AM,1/26/2017 6:00:00 AM,1/26/2017 12:00:00 PM,1/26/2017 7:00:00 AM,EKPC,1726
1/26/2017 11:00:00 AM,1/26/2017 6:00:00 AM,1/26/2017 12:00:00 PM,1/26/2017 7:00:00 AM,PJME,30499
1/26/2017 11:00:00 AM,1/26/2017 6:00:00 AM,1/26/2017 12:00:00 PM,1/26/2017 7:00:00 AM,PJMW,5665
1/26/2017 12:00:00 PM,1/26/2017 7:00:00 AM,1/26/2017 1:00:00 PM,1/26/2017 8:00:00 AM,AEP,16214
1/26/2017 12:00:00 PM,1/26/2017 7:00:00 AM,1/26/2017 1:00:00 PM,1/26/2017 8:00:00 AM,DUQ,1613
1/26/2017 12:00:00 PM,1/26/2017 7:00:00 AM,1/26/2017 1:00:00 PM,1/26/2017 8:00:00 AM,DOM,11124
1/26/2017 12:00:00 PM,1/26/2017 7:00:00 AM,1/26/2017 1:00:00 PM,1/26/2017 8:00:00 AM,COMED,11625
1/26/2017 12:00:00 PM,1/26/2017 7:00:00 AM,1/26/2017 1:00:00 PM,1/26/2017 8:00:00 AM,DAYTON,2311
1/26/2017 12:00:00 PM,1/26/2017 7:00:00 AM,1/26/2017 1:00:00 PM,1/26/2017 8:00:00 AM,FE,8576
1/26/2017 12:00:00 PM,1/26/2017 7:00:00 AM,1/26/2017 1:00:00 PM,1/26/2017 8:00:00 AM,DEOK,3354
1/26/2017 12:00:00 PM,1/26/2017 7:00:00 AM,1/26/2017 1:00:00 PM,1/26/2017 8:00:00 AM,EKPC,1798
1/26/2017 12:00:00 PM,1/26/2017 7:00:00 AM,1/26/2017 1:00:00 PM,1/26/2017 8:00:00 AM,PJME,32370
1/26/2017 12:00:00 PM,1/26/2017 7:00:00 AM,1/26/2017 1:00:00 PM,1/26/2017 8:00:00 AM,PJMW,6011
1/26/2017 1:00:00 PM,1/26/2017 8:00:00 AM,1/26/2017 2:00:00 PM,1/26/2017 9:00:00 AM,AEP,16189
1/26/2017 1:00:00 PM,1/26/2017 8:00:00 AM,1/26/2017 2:00:00 PM,1/26/2017 9:00:00 AM,DUQ,1637
1/26/2017 1:00:00 PM,1/26/2017 8:00:00 AM,1/26/2017 2:00:00 PM,1/26/2017 9:00:00 AM,DOM,10932
1/26/2017 1:00:00 PM,1/26/2017 8:00:00 AM,1/26/2017 2:00:00 PM,1/26/2017 9:00:00 AM,COMED,12158
1/26/2017 1:00:00 PM,1/26/2017 8:00:00 AM,1/26/2017 2:00:00 PM,1/26/2017 9:00:00 AM,DAYTON,2308
1/26/2017 1:00:00 PM,1/26/2017 8:00:00 AM,1/26/2017 2:00:00 PM,1/26/2017 9:00:00 AM,FE,8646
1/26/2017 1:00:00 PM,1/26/2017 8:00:00 AM,1/26/2017 2:00:00 PM,1/26/2017 9:00:00 AM,DEOK,3344
1/26/2017 1:00:00 PM,1/26/2017 8:00:00 AM,1/26/2017 2:00:00 PM,1/26/2017 9:00:00 AM,EKPC,1773
1/26/2017 1:00:00 PM,1/26/2017 8:00:00 AM,1/26/2017 2:00:00 PM,1/26/2017 9:00:00 AM,PJME,32428
1/26/2017 1:00:00 PM,1/26/2017 8:00:00 AM,1/26/2017 2:00:00 PM,1/26/2017 9:00:00 AM,PJMW,6007
1/26/2017 2:00:00 PM,1/26/2017 9:00:00 AM,1/26/2017 3:00:00 PM,1/26/2017 10:00:00 AM,AEP,16283
1/26/2017 2:00:00 PM,1/26/2017 9:00:00 AM,1/26/2017 3:00:00 PM,1/26/2017 10:00:00 AM,DUQ,1667
1/26/2017 2:00:00 PM,1/26/2017 9:00:00 AM,1/26/2017 3:00:00 PM,1/26/2017 10:00:00 AM,DOM,10638
1/26/2017 2:00:00 PM,1/26/2017 9:00:00 AM,1/26/2017 3:00:00 PM,1/26/2017 10:00:00 AM,COMED,12290
1/26/2017 2:00:00 PM,1/26/2017 9:00:00 AM,1/26/2017 3:00:00 PM,1/26/2017 10:00:00 AM,DAYTON,2316
1/26/2017 2:00:00 PM,1/26/2017 9:00:00 AM,1/26/2017 3:00:00 PM,1/26/2017 10:00:00 AM,FE,8683
1/26/2017 2:00:00 PM,1/26/2017 9:00:00 AM,1/26/2017 3:00:00 PM,1/26/2017 10:00:00 AM,DEOK,3333
1/26/2017 2:00:00 PM,1/26/2017 9:00:00 AM,1/26/2017 3:00:00 PM,1/26/2017 10:00:00 AM,EKPC,1764
1/26/2017 2:00:00 PM,1/26/2017 9:00:00 AM,1/26/2017 3:00:00 PM,1/26/2017 10:00:00 AM,PJME,32204
1/26/2017 2:00:00 PM,1/26/2017 9:00:00 AM,1/26/2017 3:00:00 PM,1/26/2017 10:00:00 AM,PJMW,5965
1/26/2017 3:00:00 PM,1/26/2017 10:00:00 AM,1/26/2017 4:00:00 PM,1/26/2017 11:00:00 AM,AEP,16439
1/26/2017 3:00:00 PM,1/26/2017 10:00:00 AM,1/26/2017 4:00:00 PM,1/26/2017 11:00:00 AM,DUQ,1697
1/26/2017 3:00:00 PM,1/26/2017 10:00:00 AM,1/26/2017 4:00:00 PM,1/26/2017 11:00:00 AM,DOM,10400
1/26/2017 3:00:00 PM,1/26/2017 10:00:00 AM,1/26/2017 4:00:00 PM,1/26/2017 11:00:00 AM,COMED,12343
1/26/2017 3:00:00 PM,1/26/2017 10:00:00 AM,1/26/2017 4:00:00 PM,1/26/2017 11:00:00 AM,DAYTON,2332
1/26/2017 3:00:00 PM,1/26/2017 10:00:00 AM,1/26/2017 4:00:00 PM,1/26/2017 11:00:00 AM,FE,8769
1/26/2017 3:00:00 PM,1/26/2017 10:00:00 AM,1/26/2017 4:00:00 PM,1/26/2017 11:00:00 AM,DEOK,3368
1/26/2017 3:00:00 PM,1/26/2017 10:00:00 AM,1/26/2017 4:00:00 PM,1/26/2017 11:00:00 AM,EKPC,1823
1/26/2017 3:00:00 PM,1/26/2017 10:00:00 AM,1/26/2017 4:00:00 PM,1/26/2017 11:00:00 AM,PJME,31717
1/26/2017 3:00:00 PM,1/26/2017 10:00:00 AM,1/26/2017 4:00:00 PM,1/26/2017 11:00:00 AM,PJMW,5993
1/26/2017 4:00:00 PM,1/26/2017 11:00:00 AM,1/26/2017 5:00:00 PM,1/26/2017 12:00:00 PM,AEP,16392
1/26/2017 4:00:00 PM,1/26/2017 11:00:00 AM,1/26/2017 5:00:00 PM,1/26/2017 12:00:00 PM,DUQ,1700
1/26/2017 4:00:00 PM,1/26/2017 11:00:00 AM,1/26/2017 5:00:00 PM,1/26/2017 12:00:00 PM,DOM,10177
1/26/2017 4:00:00 PM,1/26/2017 11:00:00 AM,1/26/2017 5:00:00 PM,1/26/2017 12:00:00 PM,COMED,12443
1/26/2017 4:00:00 PM,1/26/2017 11:00:00 AM,1/26/2017 5:00:00 PM,1/26/2017 12:00:00 PM,DAYTON,2315
1/26/2017 4:00:00 PM,1/26/2017 11:00:00 AM,1/26/2017 5:00:00 PM,1/26/2017 12:00:00 PM,FE,8775
1/26/2017 4:00:00 PM,1/26/2017 11:00:00 AM,1/26/2017 5:00:00 PM,1/26/2017 12:00:00 PM,DEOK,3353
1/26/2017 4:00:00 PM,1/26/2017 11:00:00 AM,1/26/2017 5:00:00 PM,1/26/2017 12:00:00 PM,EKPC,1761
1/26/2017 4:00:00 PM,1/26/2017 11:00:00 AM,1/26/2017 5:00:00 PM,1/26/2017 12:00:00 PM,PJME,31267
1/26/2017 4:00:00 PM,1/26/2017 11:00:00 AM,1/26/2017 5:00:00 PM,1/26/2017 12:00:00 PM,PJMW,6038
1/26/2017 5:00:00 PM,1/26/2017 12:00:00 PM,1/26/2017 6:00:00 PM,1/26/2017 1:00:00 PM,AEP,16423
1/26/2017 5:00:00 PM,1/26/2017 12:00:00 PM,1/26/2017 6:00:00 PM,1/26/2017 1:00:00 PM,DUQ,1714
1/26/2017 5:00:00 PM,1/26/2017 12:00:00 PM,1/26/2017 6:00:00 PM,1/26/2017 1:00:00 PM,DOM,10004
1/26/2017 5:00:00 PM,1/26/2017 12:00:00 PM,1/26/2017 6:00:00 PM,1/26/2017 1:00:00 PM,COMED,12451
1/26/2017 5:00:00 PM,1/26/2017 12:00:00 PM,1/26/2017 6:00:00 PM,1/26/2017 1:00:00 PM,DAYTON,2311
1/26/2017 5:00:00 PM,1/26/2017 12:00:00 PM,1/26/2017 6:00:00 PM,1/26/2017 1:00:00 PM,FE,8726
1/26/2017 5:00:00 PM,1/26/2017 12:00:00 PM,1/26/2017 6:00:00 PM,1/26/2017 1:00:00 PM,DEOK,3351
1/26/2017 5:00:00 PM,1/26/2017 12:00:00 PM,1/26/2017 6:00:00 PM,1/26/2017 1:00:00 PM,EKPC,1809
1/26/2017 5:00:00 PM,1/26/2017 12:00:00 PM,1/26/2017 6:00:00 PM,1/26/2017 1:00:00 PM,PJME,30609
1/26/2017 5:00:00 PM,1/26/2017 12:00:00 PM,1/26/2017 6:00:00 PM,1/26/2017 1:00:00 PM,PJMW,6064
1/26/2017 6:00:00 PM,1/26/2017 1:00:00 PM,1/26/2017 7:00:00 PM,1/26/2017 2:00:00 PM,AEP,16338
1/26/2017 6:00:00 PM,1/26/2017 1:00:00 PM,1/26/2017 7:00:00 PM,1/26/2017 2:00:00 PM,DUQ,1690
1/26/2017 6:00:00 PM,1/26/2017 1:00:00 PM,1/26/2017 7:00:00 PM,1/26/2017 2:00:00 PM,DOM,9854
1/26/2017 6:00:00 PM,1/26/2017 1:00:00 PM,1/26/2017 7:00:00 PM,1/26/2017 2:00:00 PM,COMED,12388
1/26/2017 6:00:00 PM,1/26/2017 1:00:00 PM,1/26/2017 7:00:00 PM,1/26/2017 2:00:00 PM,DAYTON,2316
1/26/2017 6:00:00 PM,1/26/2017 1:00:00 PM,1/26/2017 7:00:00 PM,1/26/2017 2:00:00 PM,FE,8758
1/26/2017 6:00:00 PM,1/26/2017 1:00:00 PM,1/26/2017 7:00:00 PM,1/26/2017 2:00:00 PM,DEOK,3376
1/26/2017 6:00:00 PM,1/26/2017 1:00:00 PM,1/26/2017 7:00:00 PM,1/26/2017 2:00:00 PM,EKPC,1785
1/26/2017 6:00:00 PM,1/26/2017 1:00:00 PM,1/26/2017 7:00:00 PM,1/26/2017 2:00:00 PM,PJME,30410
1/26/2017 6:00:00 PM,1/26/2017 1:00:00 PM,1/26/2017 7:00:00 PM,1/26/2017 2:00:00 PM,PJMW,6096
1/26/2017 7:00:00 PM,1/26/2017 2:00:00 PM,1/26/2017 8:00:00 PM,1/26/2017 3:00:00 PM,AEP,16216
1/26/2017 7:00:00 PM,1/26/2017 2:00:00 PM,1/26/2017 8:00:00 PM,1/26/2017 3:00:00 PM,DUQ,1672
1/26/2017 7:00:00 PM,1/26/2017 2:00:00 PM,1/26/2017 8:00:00 PM,1/26/2017 3:00:00 PM,DOM,9775
1/26/2017 7:00:00 PM,1/26/2017 2:00:00 PM,1/26/2017 8:00:00 PM,1/26/2017 3:00:00 PM,COMED,12360
1/26/2017 7:00:00 PM,1/26/2017 2:00:00 PM,1/26/2017 8:00:00 PM,1/26/2017 3:00:00 PM,DAYTON,2310
1/26/2017 7:00:00 PM,1/26/2017 2:00:00 PM,1/26/2017 8:00:00 PM,1/26/2017 3:00:00 PM,FE,8718
1/26/2017 7:00:00 PM,1/26/2017 2:00:00 PM,1/26/2017 8:00:00 PM,1/26/2017 3:00:00 PM,DEOK,3394
1/26/2017 7:00:00 PM,1/26/2017 2:00:00 PM,1/26/2017 8:00:00 PM,1/26/2017 3:00:00 PM,EKPC,1774
1/26/2017 7:00:00 PM,1/26/2017 2:00:00 PM,1/26/2017 8:00:00 PM,1/26/2017 3:00:00 PM,PJME,30432
1/26/2017 7:00:00 PM,1/26/2017 2:00:00 PM,1/26/2017 8:00:00 PM,1/26/2017 3:00:00 PM,PJMW,6045
1/26/2017 8:00:00 PM,1/26/2017 3:00:00 PM,1/26/2017 9:00:00 PM,1/26/2017 4:00:00 PM,AEP,16163
1/26/2017 8:00:00 PM,1/26/2017 3:00:00 PM,1/26/2017 9:00:00 PM,1/26/2017 4:00:00 PM,DUQ,1669
1/26/2017 8:00:00 PM,1/26/2017 3:00:00 PM,1/26/2017 9:00:00 PM,1/26/2017 4:00:00 PM,DOM,9775
1/26/2017 8:00:00 PM,1/26/2017 3:00:00 PM,1/26/2017 9:00:00 PM,1/26/2017 4:00:00 PM,COMED,12287
1/26/2017 8:00:00 PM,1/26/2017 3:00:00 PM,1/26/2017 9:00:00 PM,1/26/2017 4:00:00 PM,DAYTON,2317
1/26/2017 8:00:00 PM,1/26/2017 3:00:00 PM,1/26/2017 9:00:00 PM,1/26/2017 4:00:00 PM,FE,8567
1/26/2017 8:00:00 PM,1/26/2017 3:00:00 PM,1/26/2017 9:00:00 PM,1/26/2017 4:00:00 PM,DEOK,3414
1/26/2017 8:00:00 PM,1/26/2017 3:00:00 PM,1/26/2017 9:00:00 PM,1/26/2017 4:00:00 PM,EKPC,1784
1/26/2017 8:00:00 PM,1/26/2017 3:00:00 PM,1/26/2017 9:00:00 PM,1/26/2017 4:00:00 PM,PJME,30963
1/26/2017 8:00:00 PM,1/26/2017 3:00:00 PM,1/26/2017 9:00:00 PM,1/26/2017 4:00:00 PM,PJMW,6092
1/26/2017 9:00:00 PM,1/26/2017 4:00:00 PM,1/26/2017 10:00:00 PM,1/26/2017 5:00:00 PM,AEP,16368
1/26/2017 9:00:00 PM,1/26/2017 4:00:00 PM,1/26/2017 10:00:00 PM,1/26/2017 5:00:00 PM,DUQ,1688
1/26/2017 9:00:00 PM,1/26/2017 4:00:00 PM,1/26/2017 10:00:00 PM,1/26/2017 5:00:00 PM,DOM,10223
1/26/2017 9:00:00 PM,1/26/2017 4:00:00 PM,1/26/2017 10:00:00 PM,1/26/2017 5:00:00 PM,COMED,12290
1/26/2017 9:00:00 PM,1/26/2017 4:00:00 PM,1/26/2017 10:00:00 PM,1/26/2017 5:00:00 PM,DAYTON,2361
1/26/2017 9:00:00 PM,1/26/2017 4:00:00 PM,1/26/2017 10:00:00 PM,1/26/2017 5:00:00 PM,FE,8628
1/26/2017 9:00:00 PM,1/26/2017 4:00:00 PM,1/26/2017 10:00:00 PM,1/26/2017 5:00:00 PM,DEOK,3491
1/26/2017 9:00:00 PM,1/26/2017 4:00:00 PM,1/26/2017 10:00:00 PM,1/26/2017 5:00:00 PM,EKPC,1823
1/26/2017 9:00:00 PM,1/26/2017 4:00:00 PM,1/26/2017 10:00:00 PM,1/26/2017 5:00:00 PM,PJME,32164
1/26/2017 9:00:00 PM,1/26/2017 4:00:00 PM,1/26/2017 10:00:00 PM,1/26/2017 5:00:00 PM,PJMW,6218
1/26/2017 10:00:00 PM,1/26/2017 5:00:00 PM,1/26/2017 11:00:00 PM,1/26/2017 6:00:00 PM,AEP,16959
1/26/2017 10:00:00 PM,1/26/2017 5:00:00 PM,1/26/2017 11:00:00 PM,1/26/2017 6:00:00 PM,DUQ,1755
1/26/2017 10:00:00 PM,1/26/2017 5:00:00 PM,1/26/2017 11:00:00 PM,1/26/2017 6:00:00 PM,DOM,11176
1/26/2017 10:00:00 PM,1/26/2017 5:00:00 PM,1/26/2017 11:00:00 PM,1/26/2017 6:00:00 PM,COMED,12533
1/26/2017 10:00:00 PM,1/26/2017 5:00:00 PM,1/26/2017 11:00:00 PM,1/26/2017 6:00:00 PM,DAYTON,2420
1/26/2017 10:00:00 PM,1/26/2017 5:00:00 PM,1/26/2017 11:00:00 PM,1/26/2017 6:00:00 PM,FE,8849
1/26/2017 10:00:00 PM,1/26/2017 5:00:00 PM,1/26/2017 11:00:00 PM,1/26/2017 6:00:00 PM,DEOK,3597
1/26/2017 10:00:00 PM,1/26/2017 5:00:00 PM,1/26/2017 11:00:00 PM,1/26/2017 6:00:00 PM,EKPC,1916
1/26/2017 10:00:00 PM,1/26/2017 5:00:00 PM,1/26/2017 11:00:00 PM,1/26/2017 6:00:00 PM,PJME,34480
1/26/2017 10:00:00 PM,1/26/2017 5:00:00 PM,1/26/2017 11:00:00 PM,1/26/2017 6:00:00 PM,PJMW,6517
1/26/2017 11:00:00 PM,1/26/2017 6:00:00 PM,1/27/2017 12:00:00 AM,1/26/2017 7:00:00 PM,AEP,17424
1/26/2017 11:00:00 PM,1/26/2017 6:00:00 PM,1/27/2017 12:00:00 AM,1/26/2017 7:00:00 PM,DUQ,1776
1/26/2017 11:00:00 PM,1/26/2017 6:00:00 PM,1/27/2017 12:00:00 AM,1/26/2017 7:00:00 PM,DOM,11864
1/26/2017 11:00:00 PM,1/26/2017 6:00:00 PM,1/27/2017 12:00:00 AM,1/26/2017 7:00:00 PM,COMED,12973
1/26/2017 11:00:00 PM,1/26/2017 6:00:00 PM,1/27/2017 12:00:00 AM,1/26/2017 7:00:00 PM,DAYTON,2455
1/26/2017 11:00:00 PM,1/26/2017 6:00:00 PM,1/27/2017 12:00:00 AM,1/26/2017 7:00:00 PM,FE,9048
1/26/2017 11:00:00 PM,1/26/2017 6:00:00 PM,1/27/2017 12:00:00 AM,1/26/2017 7:00:00 PM,DEOK,3661
1/26/2017 11:00:00 PM,1/26/2017 6:00:00 PM,1/27/2017 12:00:00 AM,1/26/2017 7:00:00 PM,EKPC,1970
1/26/2017 11:00:00 PM,1/26/2017 6:00:00 PM,1/27/2017 12:00:00 AM,1/26/2017 7:00:00 PM,PJME,35218
1/26/2017 11:00:00 PM,1/26/2017 6:00:00 PM,1/27/2017 12:00:00 AM,1/26/2017 7:00:00 PM,PJMW,6675
1/27/2017 12:00:00 AM,1/26/2017 7:00:00 PM,1/27/2017 1:00:00 AM,1/26/2017 8:00:00 PM,AEP,17358
